published,content,engagement,len
13/07/20 10:44,จัสมิ​น มะลิ good,0.0,17
13/07/20 10:45,Kuan Potaram hello,0.0,18
13/07/20 10:46,Kopon Kar 55555 or 2653 yre,0.0,27
13/07/20 10:47,Aileen Quijada good,0.0,19
13/07/20 10:48,Ratn Tham hello,0.0,15
13/07/20 10:48,Nu Nid beautiful,0.0,16
13/07/20 10:48,Sita Joy Noiying hello,0.0,22
13/07/20 10:49,Rotjana Sutipong good,0.0,21
13/07/20 10:49,"Thanyada Jamroensuk are you
  serious",0.0,37
13/07/20 10:50,ขอ​ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,29
13/07/20 10:50,ไมตรี มณี​อุปถัมภ์ more love,0.0,28
13/07/20 10:50,ทรง​พระ​เจริญ​,0.0,14
13/07/20 10:50,Tanyawan Rojratanasiri good,0.0,27
13/07/20 10:51,พร ธิติ​วิมล​สกล hello,0.0,22
13/07/20 10:51,ทรง​พระ​เจริญ,0.0,13
13/07/20 10:51,Boonluen Phurahong love,0.0,23
13/07/20 10:53,ทรง​พระ​เจริญ,0.0,13
13/07/20 10:54,ทรง​พระ​เจริญ,0.0,13
13/07/20 11:22,ทรง​พระ​เจริญ,0.0,13
13/07/20 11:29,ทรง​พระ​เจริญ,0.0,13
13/07/20 11:49,ทรง​พระ​เจริญ​,0.0,14
13/07/20 11:56,ทรง​พระ​เจริญ,0.0,13
13/07/20 11:58,William Mac hi,0.0,14
13/07/20 12:18,ทรง​พระ​เจริญ,0.0,13
13/07/20 12:19,ทรง​พระ​เจริญ,0.0,13
13/07/20 12:45,ทรง​พระ​เจริญ,0.0,13
13/07/20 12:48,ทรง​พระ​เจริญ,0.0,13
13/07/20 13:21,"Aileen Quijada how are you doing
  my dear",0.0,42
13/07/20 13:21,ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,26
13/07/20 13:21,Adul Jongjorhor how are you,0.0,27
13/07/20 13:22,"add me so that we can chart to
  know more about ourselves",0.0,58
13/07/20 13:23,ทรง​พระ​เจริญ,0.0,13
13/07/20 13:23,"add me so that we can chart to
  know more about ourselves",0.0,58
13/07/20 13:28,ทรง​พระ​เจริญ,0.0,13
13/07/20 13:30,"ข้าพระพุทธเจ้าขอถวายพระพรชัยมงคล ขอพระองค์ทรงพระเจริญยิ่งยืนนาน ทรงพระเกษมสำราญ ทรงมีพระพลานามัยที่สมบูรณ์แข็งแรง ทรงหายจากอาการพระประชวร ด้วยเกล้าด้วยกระหม่อม ขอเดชะ
ข้าพระพุทธเจ้า 
จ.อ.มิตรชัย เพียเพ็ง
เจ้าหน้าที่คลัง5 
แผนกคลัง กองคลังพลาธิการทหารเรือ กรมพลาธิการทหารเรือ กองทัพเรือ",0.0,285
13/07/20 13:30,ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,26
13/07/20 13:36,ขอ​พระองค์​ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,37
13/07/20 13:45,ขอ​พระองค์​ทรง​พระ​เจริญ​ยิ่ง​ยืนนาน​,0.0,37
13/07/20 13:45,ทรง​พระ​เจริญ,0.0,13
13/07/20 13:46,ทรง​พระ​เจริญ,0.0,13
13/07/20 14:10,ทรง​พระ​เจริญ,0.0,13
13/07/20 15:23,ทรง​พระ​เจริญ​ๆ​ๆ​ค่ะ,0.0,21
13/07/20 15:40,ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,26
13/07/20 15:44,เครียด​ด​ด​ด,0.0,12
13/07/20 15:56,ทรง​พระ​เจริญ,0.0,13
13/07/20 16:02,ทรง​พระ​เจริญ,0.0,13
13/07/20 16:19,ขอ​จง​ทรง​พระ​เจริญ​ค่ะ,0.0,23
13/07/20 16:30,"คง​เปลี่ยน​ไป​อย่าง​ช้า​ๆ
  แต่​คง​ไม่​ใช่​เร็ว​ๆ​นี้​แน่​ครับ",0.0,62
13/07/20 16:32,ทรง​พระ​เจริญ,0.0,13
13/07/20 16:57,ทรง​พระ​เจริญ,0.0,13
13/07/20 17:00,"แต่งงาน​หาเรื่อง​ลำบาก​ใส่​ตัว
  ปัญหา​ความ​เป็น​อยู่​จะ​ตาม​มา ถ้า​แต่งงาน​แล้ว​ต้อง​คุมกำเนิด
  เคย​คิด​กัน​ไหม ชีวิต​คน​เรา​ใช้​เงิน​หลาย​ล้าน​บาท ?
  ธนาคาร​แห่ง​ประเทศ​ไทย​มีหน้า​ที่​พิมพ์​เงิน
  แต่​ใช้​เงิน​หล่อเลี้ยง​ประชาชน​ไม่​ได้",0.0,240
13/07/20 18:13,ทรง​พระ​เจริญ,0.0,13
13/07/20 18:40,ทรง​พระ​เจริญ,0.0,13
13/07/20 19:07,ทรง​พระ​เจริญ​,0.0,14
13/07/20 19:55,ทรง​พระ​เจริญ,0.0,13
13/07/20 20:04,ครับ ไร้​เงินสด คือ​ไม่​มี​เงินสดใช้ไง,0.0,38
13/07/20 20:06,ทรง​พระ​เจริญ​,0.0,14
13/07/20 20:31,"อัน​นี้​สนุก​แน่​ครับ
  https://www.facebook.com/100014622672347/posts/914167569080657/",0.0,87
13/07/20 20:35,"อัน​นี้​มี​สนุก​และ​สี​สัน​แน่นอน
  https://www.facebook.com/100014622672347/posts/914167569080657/",0.0,99
13/07/20 21:00,"ทิศทางเศรษฐกิจการเงินไทย ไปต่อได้แค่ไหน ในโลกใหม่ที่ไม่แน่นอน ?
.
มาร่วมเจาะลึกหาคำตอบเพื่อปรับกลยุทธ์ธุรกิจท้องถิ่นพิชิตโลกใหม่ได้ในงานสัมมนาวิชาการธนาคารแห่งประเทศไทย สำนักงานภาค ประจำปี 2563 
.
📌 วันที่ 20 กรกฎาคม 2563 
📌 เวลา 9.00-12.00 น.
📌 ถ่ายทอดสดผ่านทาง NBT และออนไลน์ผ่านทาง Facebook แบงก์ชาติ 
.
อ่านรายละเอียดกำหนดการ https://bit.ly/31yEbio
และลงทะเบียนล่วงหน้าได้ที่นี่ครับ https://bit.ly/2NGNLaU

#แบงก์ชาติ #BOTsymposium #สำนักงานภาค",377.0,448
13/07/20 21:06,ทรง​พระ​เจริญ,0.0,13
13/07/20 21:16,ทรง​พระ​เจริญ,0.0,13
13/07/20 22:49,Choyprasert Rati รี​ไฟ​แนนซ์ทุกๆ​3​ปี​ก็​จะ​ได้​ดอกเบี้ย​บ้าน​3-4%​อยู่​แล้ว​นะ​คะ,0.0,82
13/07/20 23:24,Prakit Tuypien ใช่​คะ,0.0,21
14/07/20 00:35,ทรง​พระ​เจริญ,0.0,13
14/07/20 04:12,"กรีด​ยาง​ตอน​กลางวัน
  จำเป็น​ต้อง​ใช้​ไฟฉาย​ด้วย​หรือ",0.0,54
14/07/20 04:13,add me so that we can chart,0.0,27
14/07/20 04:45,are you there,0.0,13
14/07/20 07:15,ขอ​พระองค์​ทรง​พระ​เจริญ​ยิ่ง​ยืน​นาน,0.0,37
